Product id,Data S2 Name,Group,id,Product_details,Country,Weight,Land Use (m2*year),Arable Land Use (m2*year),Pasture Land Use (m2*year),Biodiversity (sp*yr*10^14),"GHG Emissions (kg CO2eq, IPCC2013 incl CC feedbacks)",Acidification (g SO2eq),Eutrophication (g PO43-eq),Water Use (L),Scarcity Weighted Water Use (L eq),Sys
1,Wheat & Rye (Bread),starch_rich,247,Bread wheat,United Kingdom,0.3412969283276451,1.62,1.62,0.0,2.2,1.04,6.19,3.32,2.19,6.88,C
1,Wheat & Rye (Bread),starch_rich,248,Bread wheat,United Kingdom,0.08532423208191127,5.39,5.39,0.0,7.33,0.99,5.19,9.71,2.19,6.88,O
2,Maize (Meal),starch_rich,265,Maize,Argentina,0.28328611898017003,1.81,1.81,0.0,12.2,1.29,9.33,2.18,507.92,10446.72,C
2,Maize (Meal),starch_rich,266,Maize,Australia,0.1888574126534467,3.42,3.42,0.0,38.16,1.07,14.38,5.64,0.0,0.0,C
2,Maize (Meal),starch_rich,268,Maize,Belgium,0.28328611898017003,2.75,2.75,0.0,4.48,0.89,9.57,4.74,0.0,0.0,C
2,Maize (Meal),starch_rich,270,Maize,Brazil,2.26628895184136,1.32,1.32,0.0,14.26,1.45,20.63,7.68,0.0,0.0,C
2,Maize (Meal),starch_rich,271,Maize,Brazil,3.39943342776204,1.19,1.19,0.0,32.19,1.35,25.48,8.12,0.0,0.0,C
2,Maize (Meal),starch_rich,286,Summer maize,China,1.5108593012275735,0.87,0.87,0.0,3.55,0.88,11.10,5.07,828.88,79034.31,C
2,Maize (Meal),starch_rich,288,Maize,China,0.84985835694051,0.97,0.97,0.0,3.96,1.38,21.00,4.58,258.16,24615.47,C
2,Maize (Meal),starch_rich,289,Maize,China,0.7554296506137866,1.07,1.07,0.0,4.37,1.51,23.56,5.3,278.32,26538.55,C
2,Maize (Meal),starch_rich,292,Maize,China,2.0774315391879137,4.58,4.58,0.0,7.55,1.04,9.28,18.17,0.0,0.0,C
2,Maize (Meal),starch_rich,293,Maize,China,2.0774315391879137,4.35,4.35,0.0,7.16,0.89,13.53,18.67,0.0,0.0,C
2,Maize (Meal),starch_rich,294,Maize,China,2.54957507082153,0.99,0.99,0.0,4.05,1.43,25.12,7.39,0.0,0.0,C
2,Maize (Meal),starch_rich,295,Maize,China,2.54957507082153,0.97,0.97,0.0,3.95,1.27,20.17,5.86,0.0,0.0,C
2,Maize (Meal),starch_rich,296,Maize,China,1.3220018885741267,9.25,9.25,0.0,33.24,1.32,18.45,7.47,678.68,61472.75,C
2,Maize (Meal),starch_rich,297,Maize,China,1.3220018885741267,18.26,18.26,0.0,65.65,1.34,23.16,7.98,0.0,0.0,C
2,Maize (Meal),starch_rich,299,Summer maize,China,0.47214353163361666,0.96,0.96,0.0,3.94,1.41,20.23,6.46,237.06,22604.18,C
2,Maize (Meal),starch_rich,300,Summer maize,China,0.47214353163361666,0.81,0.81,0.0,3.3,1.27,19.03,6.04,220.72,21045.89,C
2,Maize (Meal),starch_rich,301,Summer maize,China,0.47214353163361666,0.97,0.97,0.0,3.99,1.06,16.20,5.05,181.95,17349.09,C
2,Maize (Meal),starch_rich,302,Summer maize,China,0.47214353163361666,0.49,0.49,0.0,2.02,1.23,18.51,5.86,213.53,20360.66,C
2,Maize (Meal),starch_rich,306,Maize,Cyprus,0.09442870632672334,3.89,3.89,0.0,92.77,0.9,6.93,1.69,637.89,31817.28,C
2,Maize (Meal),starch_rich,312,Maize,France,0.1888574126534467,1.29,1.29,0.0,2.11,0.79,8.15,5.01,221.83,912.79,C
2,Maize (Meal),starch_rich,313,Maize,France,0.1888574126534467,1.38,1.38,0.0,2.27,0.77,8.33,3.2,238.96,983.25,C
2,Maize (Meal),starch_rich,314,Maize,France,0.28328611898017003,1.83,1.83,0.0,6.59,0.98,11.26,5.17,98.12,813.29,C
2,Maize (Meal),starch_rich,315,Maize,France,1.0387157695939568,1.81,1.81,0.0,2.97,1.13,6.81,6.91,115.63,794.4,C
2,Maize (Meal),starch_rich,316,Maize,France,0.56657223796034,1.85,1.85,0.0,2.64,1.16,6.52,6.81,196.21,2069.33,C
2,Maize (Meal),starch_rich,317,Maize,France,0.56657223796034,1.69,1.69,0.0,2.76,1.06,6.02,6.64,122.08,1384.74,C
2,Maize (Meal),starch_rich,318,Maize,France,0.3777148253068934,2.29,2.29,0.0,3.76,0.95,6.99,4.77,55.56,660.31,C
2,Maize (Meal),starch_rich,319,Maize,France,0.1888574126534467,1.61,1.61,0.0,2.64,1.01,5.79,4.4,143.87,722.89,C
2,Maize (Meal),starch_rich,320,Maize,France,0.28328611898017003,2.68,2.68,0.0,4.39,0.95,9.29,5.54,0.0,0.0,C
2,Maize (Meal),starch_rich,321,Maize,France,0.84985835694051,1.75,1.75,0.0,6.31,0.97,5.02,3.61,0.0,0.0,C
2,Maize (Meal),starch_rich,322,Maize,France,0.28328611898017003,2.28,2.28,0.0,3.73,0.85,7.18,4.2,0.0,0.0,C
2,Maize (Meal),starch_rich,329,Maize,"Iran, Islamic Republic of",0.3777148253068934,3.26,3.26,0.0,45.98,5.14,21.08,6.67,7190.95,461216.16,C
2,Maize (Meal),starch_rich,330,Maize,Italy,0.09442870632672334,1.17,1.17,0.0,17.81,0.96,4.34,6.73,175.92,845.23,C
2,Maize (Meal),starch_rich,331,Maize,Italy,0.28328611898017003,1.43,1.43,0.0,4.71,1.06,12.37,5.05,557.73,1610.47,C
2,Maize (Meal),starch_rich,332,Maize,Italy,0.28328611898017003,1.03,1.03,0.0,3.38,0.95,9.71,4.29,400.38,1156.11,C
2,Maize (Meal),starch_rich,333,Maize,Italy,0.28328611898017003,0.77,0.77,0.0,2.53,0.89,8.00,2.87,375.35,1083.85,C
2,Maize (Meal),starch_rich,334,Maize,Italy,0.28328611898017003,0.66,0.66,0.0,2.18,0.87,4.78,0.78,386.6,1116.32,C
2,Maize (Meal),starch_rich,335,Maize,Italy,0.28328611898017003,0.71,0.71,0.0,2.32,0.87,4.97,0.78,413.14,1192.97,C
2,Maize (Meal),starch_rich,341,Maize,Mexico,1.5108593012275735,4.61,4.61,0.0,282.14,0.94,15.23,12.36,240.35,220.71,C
2,Maize (Meal),starch_rich,342,Maize,Mexico,0.09442870632672334,3.42,3.42,0.0,209.18,0.79,11.56,6.57,269.76,247.72,C
2,Maize (Meal),starch_rich,352,Maize,Portugal,0.09442870632672334,2.53,2.53,0.0,41.4,0.74,7.70,2.14,1473.56,110208.11,C
2,Maize (Meal),starch_rich,353,Maize,Portugal,0.09442870632672334,1.39,1.39,0.0,21.0,0.87,9.35,2.08,862.03,9184.69,C
2,Maize (Meal),starch_rich,354,Maize,Portugal,0.09442870632672334,1.54,1.54,0.0,30.01,0.72,7.90,1.89,1177.31,60077.42,C
2,Maize (Meal),starch_rich,355,Maize,Portugal,0.09442870632672334,2.05,2.05,0.0,26.79,0.87,6.82,1.75,1841.95,19625.4,C
2,Maize (Meal),starch_rich,356,Maize,Portugal,0.09442870632672334,2.05,2.05,0.0,26.79,0.45,6.43,1.68,1473.56,15700.32,C
2,Maize (Meal),starch_rich,369,Maize,Switzerland,0.09442870632672334,1.7,1.7,0.0,14.21,1.17,10.88,18.41,0.0,0.0,C
2,Maize (Meal),starch_rich,370,Maize,Switzerland,0.09442870632672334,1.93,1.93,0.0,16.13,1.2,11.02,18.42,0.0,0.0,C
2,Maize (Meal),starch_rich,371,Maize,Switzerland,0.09442870632672334,2.01,2.01,0.0,16.84,1.13,17.62,20.81,0.0,0.0,O
2,Maize (Meal),starch_rich,372,Maize,Switzerland,0.09442870632672334,1.59,1.59,0.0,13.31,1.17,10.18,17.42,0.0,0.0,C
2,Maize (Meal),starch_rich,373,Maize,Switzerland,0.09442870632672334,1.89,1.89,0.0,15.83,1.13,16.60,19.65,0.0,0.0,O
2,Maize (Meal),starch_rich,375,Maize,Thailand,0.6610009442870632,4.02,4.02,0.0,64.01,0.57,5.37,1.99,0.0,0.0,C
2,Maize (Meal),starch_rich,379,Maize,United Kingdom,0.28328611898017003,2.1,2.1,0.0,2.83,0.83,4.55,3.6,0.0,0.0,C
2,Maize (Meal),starch_rich,380,Maize,United Kingdom,0.09442870632672334,5.74,5.74,0.0,7.74,0.81,4.16,8.0,0.0,0.0,O
2,Maize (Meal),starch_rich,391,Maize,United States,0.7554296506137866,1.73,1.73,0.0,2.74,0.66,7.81,2.12,203.6,13005.74,C
2,Maize (Meal),starch_rich,392,Maize,United States,0.28328611898017003,2.05,2.05,0.0,3.25,0.47,8.53,2.38,239.0,15267.38,C
2,Maize (Meal),starch_rich,394,Maize,United States,5.854579792256845,1.04,1.04,0.0,1.57,0.69,7.84,3.48,315.8,354.63,C
2,Maize (Meal),starch_rich,396,Maize,United States,1.0387157695939568,2.07,2.07,0.0,7.43,1.15,9.43,4.27,6.85,250.08,C
2,Maize (Meal),starch_rich,397,Maize,United States,15.203021718602457,1.36,1.36,0.0,1.96,0.7,7.37,1.37,0.0,0.0,C
2,Maize (Meal),starch_rich,398,Maize,United States,15.203021718602457,1.48,1.48,0.0,2.14,0.87,10.57,2.32,0.0,0.0,C
2,Maize (Meal),starch_rich,399,Maize,United States,2.54957507082153,2.09,2.09,0.0,4.74,0.92,10.45,2.44,0.0,0.0,C
2,Maize (Meal),starch_rich,400,Maize,United States,4.721435316336167,2.42,2.42,0.0,4.33,0.98,10.92,2.44,0.0,0.0,C
2,Maize (Meal),starch_rich,401,Maize,United States,4.721435316336167,1.49,1.49,0.0,2.15,0.9,6.07,1.13,0.0,0.0,C
2,Maize (Meal),starch_rich,402,Maize,United States,3.210576015108593,3.14,3.14,0.0,4.52,1.49,12.11,3.03,0.0,0.0,C
2,Maize (Meal),starch_rich,403,Maize,United States,5.854579792256845,1.36,1.36,0.0,2.06,0.84,7.96,1.61,667.94,42667.68,C
2,Maize (Meal),starch_rich,404,Maize,United States,5.854579792256845,2.24,2.24,0.0,3.22,0.84,8.20,1.49,174.92,1485.88,C
2,Maize (Meal),starch_rich,405,Maize,United States,1.0387157695939568,1.75,1.75,0.0,6.28,0.92,4.58,3.88,371.26,13546.37,C
3,Barley (Beer),alcohols,416,Beer (Vashon Brewing Company),United States,8.6318912656556,1.67,1.67,0.0,5.99,2.64,38.36,4.82,44.67,1620.87,C
3,Barley (Beer),alcohols,417,"Beer (Vortex IPA, Fort George Brewery)",United States,8.6318912656556,2.37,2.37,0.0,8.48,1.37,17.61,12.37,66.13,2391.44,C
3,Barley (Beer),alcohols,418,"Beer (Pinnacle Peak Pale Ale, Harmon Brewing Company)",United States,8.6318912656556,1.48,1.48,0.0,5.32,0.61,7.55,3.41,39.4,1413.33,C
3,Barley (Beer),alcohols,419,"Beer (HUB Lager, Hopworks Urban Brewery)",United States,8.6318912656556,0.88,0.88,0.0,3.16,0.78,11.21,2.56,26.7,914.87,C
3,Barley (Beer),alcohols,420,"Beer (Horn Blonde Ale, RAM Brewery)",United States,8.6318912656556,0.97,0.97,0.0,3.49,0.44,4.82,2.2,26.4,943.45,C
3,Barley (Beer),alcohols,431,Spring barley,Canada,28.420271835860998,0.68,0.68,0.0,0.61,1.05,-,1.34,6.96,18.22,C
3,Barley (Beer),alcohols,432,Spring barley,Canada,28.420271835860998,1.45,1.45,0.0,1.61,1.08,-,1.32,6.96,18.22,C
4,Oatmeal,starch_rich,508,Oats,Australia,20.82922013820336,12.39,12.39,0.0,388.73,0.88,-,7.94,0.0,0.0,C
4,Oatmeal,starch_rich,510,Oats,Canada,47.482724580454104,3.0,3.0,0.0,2.04,0.88,7.93,9.83,2.16,20.88,C
4,Oatmeal,starch_rich,511,Oats,Finland,8.390918065153013,2.65,2.65,0.0,1.15,1.09,8.45,25.38,1.9,3.27,C
4,Oatmeal,starch_rich,515,Oats,Norway,1.5794669299111552,3.64,3.64,0.0,1.67,2.78,9.06,7.4,0.0,0.0,C
4,Oatmeal,starch_rich,516,Oats,Norway,1.5794669299111552,2.82,2.82,0.0,1.2,2.03,9.33,5.24,0.0,0.0,C
4,Oatmeal,starch_rich,517,Oats,Portugal,1.0858835143139194,9.58,9.58,0.0,151.23,1.81,16.82,5.85,1278.08,44509.01,C
4,Oatmeal,starch_rich,518,Oats,Sweden,1.6781836130306027,3.08,3.08,0.0,4.39,1.35,4.77,6.8,0.0,0.0,C
4,Oatmeal,starch_rich,519,Oats,Sweden,5.133267522211254,5.45,5.45,0.0,3.41,1.87,5.12,7.99,0.0,0.0,C
4,Oatmeal,starch_rich,520,Oats,Sweden,4.738400789733466,3.33,3.33,0.0,2.08,1.41,5.01,3.4,0.0,0.0,C
4,Oatmeal,starch_rich,524,Oats,United States,7.502467917077987,7.21,7.21,0.0,49.83,4.26,18.28,11.12,1791.1,105303.87,C
5,Rice,starch_rich,528,Rice,China,0.7575757575757577,1.2,1.2,0.0,5.61,2.05,-,5.34,1879.09,75662.22,C
5,Rice,starch_rich,530,Rice,China,0.7575757575757577,1.46,1.46,0.0,6.82,5.04,71.86,26.44,998.37,169.78,C
5,Rice,starch_rich,531,Rice,China,2.7462121212121215,2.24,2.24,0.0,21.78,6.23,18.05,22.86,2200.64,841.26,C
5,Rice,starch_rich,532,Rice,China,3.977272727272727,5.78,5.78,0.0,9.5,5.0,32.19,14.7,2453.03,4416.29,C
5,Rice,starch_rich,533,Rice,China,0.7575757575757577,1.66,1.66,0.0,7.75,3.73,19.12,11.12,1572.34,55648.04,C
5,Rice,starch_rich,534,Rice,China,2.7462121212121215,2.34,2.34,0.0,8.23,4.25,17.89,11.15,1659.64,8267.16,C
5,Rice,starch_rich,535,Rice,China,1.8939393939393943,2.83,2.83,0.0,27.52,6.43,31.01,35.3,2733.39,3792.79,C
5,Rice,starch_rich,537,Rice,China,0.662878787878788,1.49,1.49,0.0,14.48,3.9,12.94,5.87,1644.48,671.97,C
5,Rice,starch_rich,538,Rice,China,0.662878787878788,1.45,1.45,0.0,14.04,5.71,12.81,7.47,1594.5,651.54,C
5,Rice,starch_rich,539,Rice,China,0.662878787878788,1.41,1.41,0.0,13.67,4.44,12.37,10.59,1552.26,634.28,C
5,Rice,starch_rich,541,Rice,China,0.7575757575757577,1.32,1.32,0.0,6.18,2.56,26.35,6.7,1879.09,32929.54,C
5,Rice,starch_rich,542,Rice,China,0.7575757575757577,1.33,1.33,0.0,6.24,2.49,26.96,7.01,1879.09,32929.54,C
5,Rice,starch_rich,543,Rice,China,1.609848484848485,1.85,1.85,0.0,8.64,3.51,29.83,34.68,1879.09,319.56,C
5,Rice,starch_rich,544,Rice,China,1.609848484848485,1.53,1.53,0.0,7.13,2.77,22.91,31.67,1879.09,319.56,C
5,Rice,starch_rich,545,Rice,China,0.47348484848484856,2.73,2.73,0.0,12.77,2.6,21.12,36.7,1879.09,319.56,C
5,Rice,starch_rich,546,Rice,India,4.734848484848485,2.4,2.4,0.0,35.78,8.44,23.86,6.52,3032.1,5927.58,C
5,Rice,starch_rich,547,Rice,India,0.18939393939393945,3.06,3.06,0.0,32.21,3.09,-,5.32,5063.93,11231.85,C
5,Rice,starch_rich,548,Rice,India,7.291666666666667,4.82,4.82,0.0,50.71,6.92,-,10.89,12406.61,27517.99,C
5,Rice,starch_rich,549,Rice,India,9.280303030303031,1.1,1.1,0.0,13.36,1.14,17.08,8.05,2738.64,37851.22,C
5,Rice,starch_rich,550,Rice,India,10.511363636363638,1.13,1.13,0.0,13.32,1.47,10.09,9.27,303.9,1163.51,C
5,Rice,starch_rich,551,Rice,India,0.09469696969696972,1.88,1.88,0.0,3.5,1.44,14.68,5.41,2991.49,165977.68,C
5,Rice,starch_rich,552,Rice,India,7.291666666666667,1.65,1.65,0.0,3.06,1.78,13.39,5.06,2990.22,165907.42,C
5,Rice,starch_rich,553,Rice,India,2.083333333333334,1.58,1.58,0.0,2.93,2.11,17.60,4.79,10089.24,832397.39,C
5,Rice,starch_rich,554,Rice,India,0.18939393939393945,1.51,1.51,0.0,2.8,1.97,16.86,4.22,9857.22,813254.26,C
5,Rice,starch_rich,555,Rice,India,0.18939393939393945,1.74,1.74,0.0,3.23,1.73,18.87,4.83,8882.9,732870.24,C
5,Rice,starch_rich,556,Rice,India,0.18939393939393945,1.56,1.56,0.0,2.91,1.74,16.98,4.24,9609.66,792830.26,C
5,Rice,starch_rich,557,Rice,India,0.18939393939393945,1.63,1.63,0.0,3.03,1.83,17.55,4.39,9482.97,782377.73,C
5,Rice,starch_rich,558,Rice,"Iran, Islamic Republic of",0.47348484848484856,2.57,2.57,0.0,39.12,3.12,26.47,8.94,4058.85,378380.11,C
5,Rice,starch_rich,559,Rice,"Iran, Islamic Republic of",0.28409090909090917,4.89,4.89,0.0,74.41,3.41,20.99,3.17,3855.97,349615.4,C
5,Rice,starch_rich,560,Rice,"Iran, Islamic Republic of",0.3787878787878789,6.21,6.21,0.0,94.34,4.85,28.57,4.13,7250.25,657369.47,C
5,Rice,starch_rich,561,Long grain rice,Italy,0.18939393939393945,2.62,2.62,0.0,8.6,1.66,15.82,8.19,7963.05,22993.63,C
5,Rice,starch_rich,562,Long grain rice,Italy,0.18939393939393945,2.16,2.16,0.0,7.1,1.13,8.56,7.52,6577.48,18992.74,C
5,Rice,starch_rich,563,Rice,Italy,0.18939393939393945,2.82,2.82,0.0,9.25,4.43,10.32,8.35,5757.14,16623.98,C
5,Rice,starch_rich,564,Rice,Italy,0.09469696969696972,3.86,3.86,0.0,12.67,5.04,12.15,7.52,5814.71,16790.22,O
5,Rice,starch_rich,565,Rice,Japan,0.28409090909090917,7.1,7.1,0.0,14.3,3.58,9.01,3.65,1442.72,601.93,C
5,Rice,starch_rich,566,Rice,Japan,0.28409090909090917,7.03,7.03,0.0,14.15,2.82,8.70,3.2,1442.72,601.93,C
5,Rice,starch_rich,567,Rice,Japan,0.28409090909090917,6.85,6.85,0.0,13.8,3.52,8.79,3.53,1442.72,601.93,C
5,Rice,starch_rich,568,Rice,Japan,0.18939393939393945,1.92,1.92,0.0,12.4,3.51,-,7.75,4446.13,1809.22,C
5,Rice,starch_rich,569,Rice,Japan,0.18939393939393945,1.95,1.95,0.0,12.62,3.23,-,4.72,3388.36,1378.79,C
5,Rice,starch_rich,570,Rice,Japan,0.47348484848484856,3.93,3.93,0.0,7.92,3.56,16.93,10.06,1554.83,575.15,C
5,Rice,starch_rich,571,Rice,Japan,0.09469696969696972,3.86,3.86,0.0,7.77,3.28,27.23,10.45,1553.49,574.65,C
5,Rice,starch_rich,572,Rice,Japan,0.09469696969696972,5.06,5.06,0.0,10.2,4.17,32.38,13.67,1552.67,574.35,O
5,Rice,starch_rich,573,Rice,Japan,0.28409090909090917,3.7,3.7,0.0,9.28,3.41,-,44.7,1574.43,384.3,C
5,Rice,starch_rich,574,Rice,Japan,0.09469696969696972,3.95,3.95,0.0,9.92,3.27,-,33.11,1574.43,384.3,C
5,Rice,starch_rich,575,Rice,Japan,0.09469696969696972,4.43,4.43,0.0,11.13,3.75,-,35.04,1574.43,384.3,O
5,Rice,starch_rich,582,Jasmine rice,Thailand,7.7651515151515165,3.14,3.14,0.0,78.84,9.33,61.72,138.45,7.73,60.15,C
5,Rice,starch_rich,583,Jasmine rice,Thailand,2.8409090909090917,6.08,6.08,0.0,102.76,3.69,9.86,3.33,0.0,0.0,C
5,Rice,starch_rich,584,Jasmine rice,Thailand,2.7462121212121215,6.8,6.8,0.0,115.0,3.72,9.00,3.35,0.0,0.0,C
5,Rice,starch_rich,585,Jasmine rice,Thailand,5.492424242424243,7.46,7.46,0.0,126.05,7.67,71.70,137.75,0.25,1.58,C
5,Rice,starch_rich,586,Jasmine rice,Thailand,1.5151515151515156,6.75,6.75,0.0,114.04,13.53,71.70,137.75,657.0,4241.69,C
5,Rice,starch_rich,587,Jasmine rice,Thailand,0.8522727272727274,8.09,8.09,0.0,136.82,14.39,88.87,172.1,6475.77,41808.19,C
5,Rice,starch_rich,588,Rice,United States,1.041666666666667,2.16,2.16,0.0,38.43,2.63,5.86,2.09,2711.87,192406.59,C
5,Rice,starch_rich,589,Rice,Vietnam,10.511363636363638,1.0,1.0,0.0,29.4,4.2,11.21,3.45,707.58,4568.21,C
6,Potatoes,starch_rich,594,Potatoes,Chile,4.761904761904761,2.53,2.53,0.0,13.34,0.26,-,0.81,0.0,0.0,C
6,Potatoes,starch_rich,595,Potatoes,Chile,4.761904761904761,1.45,1.45,0.0,31.45,0.38,-,1.31,246.12,21307.65,C
6,Potatoes,starch_rich,596,Potatoes,Chile,4.761904761904761,1.52,1.52,0.0,33.02,0.46,-,1.73,328.09,28404.47,C
6,Potatoes,starch_rich,597,Potatoes,Chile,4.761904761904761,0.88,0.88,0.0,19.11,0.31,-,1.37,169.73,14331.12,C
6,Potatoes,starch_rich,598,Potatoes,Chile,4.761904761904761,1.06,1.06,0.0,23.05,0.35,-,1.68,230.77,19484.35,C
6,Potatoes,starch_rich,599,Potatoes,Chile,4.761904761904761,0.78,0.78,0.0,16.92,0.29,-,1.41,183.03,16485.14,C
6,Potatoes,starch_rich,600,Potatoes,Chile,4.761904761904761,1.27,1.27,0.0,27.53,0.38,-,2.14,415.62,37434.89,C
6,Potatoes,starch_rich,601,Potatoes,Chile,4.761904761904761,1.06,1.06,0.0,23.04,0.36,-,1.28,34.0,3073.46,C
6,Potatoes,starch_rich,602,Potatoes,Chile,4.761904761904761,1.01,1.01,0.0,22.04,0.31,-,0.96,40.25,3638.43,C
6,Potatoes,starch_rich,603,Potatoes,Chile,4.761904761904761,0.73,0.73,0.0,15.87,0.33,-,1.05,43.67,3947.45,C
6,Potatoes,starch_rich,604,Potatoes,Chile,4.761904761904761,0.82,0.82,0.0,17.87,0.36,-,1.77,47.16,2982.06,C
6,Potatoes,starch_rich,605,Potatoes,Chile,4.761904761904761,0.83,0.83,0.0,18.09,0.38,-,1.87,0.0,0.0,C
6,Potatoes,starch_rich,606,Potatoes,Chile,4.761904761904761,0.73,0.73,0.0,15.88,0.35,-,1.57,3.81,240.97,C
6,Potatoes,starch_rich,607,Potatoes,Chile,4.761904761904761,0.75,0.75,0.0,16.39,0.35,-,1.58,5.9,373.07,C
6,Potatoes,starch_rich,608,Potatoes,Chile,4.761904761904761,0.71,0.71,0.0,4.88,0.28,-,1.1,0.0,0.0,C
6,Potatoes,starch_rich,609,Potatoes,Chile,4.761904761904761,0.55,0.55,0.0,3.78,0.29,-,1.11,13.22,14.23,C
6,Potatoes,starch_rich,610,Potatoes,Chile,4.761904761904761,0.54,0.54,0.0,3.73,0.34,-,2.75,0.0,0.0,C
6,Potatoes,starch_rich,611,Potatoes,Chile,4.761904761904761,1.65,1.65,0.0,11.38,0.32,-,4.3,0.0,0.0,C
6,Potatoes,starch_rich,612,Potatoes,Chile,4.761904761904761,0.51,0.51,0.0,2.75,0.36,-,1.51,0.0,0.0,C
6,Potatoes,starch_rich,613,Potatoes,Chile,4.761904761904761,0.3,0.3,0.0,2.1,0.24,2.55,2.12,39.53,27.47,C
6,Potatoes,starch_rich,614,Potatoes,Chile,4.761904761904761,0.49,0.49,0.0,3.4,0.27,2.67,2.96,64.12,44.56,C
7,Cassava,starch_rich,723,Cassava,Thailand,50.00000000000001,0.97,0.97,0.0,27.01,0.33,2.80,0.49,0.0,0.0,C
7,Cassava,starch_rich,724,Cassava,Thailand,50.00000000000001,0.9,0.9,0.0,16.85,0.3,3.06,0.83,0.0,0.0,C
8,Cane Sugar,sugars,733,Sugar,Argentina,0.973709834469328,1.7,1.7,0.0,67.98,2.38,21.74,9.19,8.14,39.96,C
8,Cane Sugar,sugars,734,Sugar,Argentina,2.142161635832522,1.5,1.5,0.0,60.09,2.36,21.59,9.08,8.14,39.96,C
8,Cane Sugar,sugars,735,Sugar,Argentina,2.142161635832522,1.26,1.26,0.0,50.43,2.3,21.33,9.1,8.14,39.96,C
8,Cane Sugar,sugars,736,Sugar,Australia,2.142161635832522,1.98,1.98,0.0,21.49,1.04,5.74,3.86,322.99,10489.29,C
8,Cane Sugar,sugars,737,Sugar,Australia,2.142161635832522,1.84,1.84,0.0,19.95,0.85,5.12,3.23,300.09,9745.66,C
8,Cane Sugar,sugars,738,Sugar,Australia,2.142161635832522,1.81,1.81,0.0,19.63,0.88,5.16,3.17,296.06,9614.69,C
8,Cane Sugar,sugars,743,Sugar,Brazil,16.65043816942551,1.53,1.53,0.0,107.92,0.55,7.88,4.03,8.14,15.3,C
8,Cane Sugar,sugars,746,Sugar,India,15.676728334956183,2.66,2.66,0.0,37.1,1.12,30.49,26.2,2519.72,34890.79,C
8,Cane Sugar,sugars,747,Sugar,India,13.729308666017523,1.25,1.25,0.0,10.84,0.94,24.20,41.67,3567.12,13739.61,C
8,Cane Sugar,sugars,749,Sugar,Japan,0.1947419668938656,2.39,2.39,0.0,425.32,3.07,34.90,10.2,8.98,8.52,C
8,Cane Sugar,sugars,752,Sugar,Mauritius,0.5842259006815967,3.37,3.37,0.0,0.0,0.78,5.46,2.48,680.83,528.93,C
8,Cane Sugar,sugars,753,Sugar,Mexico,0.973709834469328,1.45,1.45,0.0,191.62,2.45,18.18,133.73,820.55,1453.7,C
8,Cane Sugar,sugars,754,Sugar,Mexico,1.3631937682570592,1.3,1.3,0.0,172.71,2.08,16.74,13.81,623.96,1141.63,C
8,Cane Sugar,sugars,755,Sugar,Mexico,2.531645569620253,1.65,1.65,0.0,209.02,2.56,16.11,8.98,994.22,6530.32,C
8,Cane Sugar,sugars,756,Sugar,Mexico,2.629016553067186,1.65,1.65,0.0,97.95,2.43,16.33,7.27,1174.22,4572.65,C
8,Cane Sugar,sugars,759,Sugar,South Africa,3.2132424537487827,5.33,5.33,0.0,97.29,1.05,-,12.06,1502.67,5132.55,C
8,Cane Sugar,sugars,760,Sugar,South Africa,0.8763388510223952,0.79,0.79,0.0,14.5,1.9,19.03,25.47,767.87,1291.92,C
8,Cane Sugar,sugars,774,Sugar cane,Brazil,13.729308666017523,2.12,2.12,0.0,136.76,5.19,18.49,8.92,8.14,15.3,C
8,Cane Sugar,sugars,776,Sugar cane,India,15.676728334956183,2.72,2.72,0.0,37.98,1.9,21.50,15.11,1073.31,14899.65,C
8,Cane Sugar,sugars,780,Sugar cane,Japan,0.1947419668938656,2.08,2.08,0.0,370.56,2.23,18.71,8.76,8.98,8.52,C
8,Cane Sugar,sugars,781,Sugar cane,Japan,0.1947419668938656,2.15,2.15,0.0,382.25,2.37,19.61,9.05,8.98,8.52,C
8,Cane Sugar,sugars,782,Sugar cane,Japan,0.0973709834469328,1.55,1.55,0.0,275.63,2.08,17.07,7.91,8.98,8.52,C
9,Beet Sugar,sugars,787,Sugar,Germany,22.920246060094364,1.26,1.26,0.0,1.96,1.61,9.89,3.69,12.1,15.02,C
9,Beet Sugar,sugars,788,Sugar,Germany,22.920246060094364,1.46,1.46,0.0,2.27,1.66,12.32,4.81,12.1,15.02,C
9,Beet Sugar,sugars,789,Sugar,Germany,22.920246060094364,1.37,1.37,0.0,2.12,1.6,14.98,4.76,12.1,15.02,C
9,Beet Sugar,sugars,793,Sugar,Sweden,1.7383084487862677,1.36,1.36,0.0,2.12,1.61,4.41,2.11,12.1,48.7,C
9,Beet Sugar,sugars,795,Sugar beet,France,12.695135720485254,1.31,1.31,0.0,5.2,1.54,11.13,3.0,23.13,119.49,C
9,Beet Sugar,sugars,796,Sugar beet,France,12.695135720485254,1.77,1.77,0.0,7.04,2.13,11.65,4.76,12.1,28.0,C
9,Beet Sugar,sugars,797,Sugar beet,"Iran, Islamic Republic of",1.1272396919103638,1.28,1.28,0.0,11.58,1.97,20.56,16.58,1703.43,78703.27,C
9,Beet Sugar,sugars,798,Sugar beet,"Iran, Islamic Republic of",1.1272396919103638,1.35,1.35,0.0,20.84,2.71,17.35,5.04,1900.06,87128.55,C
